state_fips,state_abbr,place_fips,place_name
02,AK,72190,South Naknek CDP
02,AK,72230,South Van Horn CDP
02,AK,72960,Stebbins city
02,AK,72985,Steele Creek CDP
02,AK,73070,Sterling CDP
02,AK,73290,Stevens Village CDP
02,AK,73400,Stony River CDP
02,AK,73950,Sunrise CDP
02,AK,74340,Susitna CDP
02,AK,74350,Susitna North CDP
02,AK,74525,Sutton-Alpine CDP
02,AK,74610,Takotna CDP
02,AK,74830,Talkeetna CDP
02,AK,75050,Tanacross CDP
02,AK,75077,Tanaina CDP
02,AK,75160,Tanana city
02,AK,75380,Tatitlek CDP
02,AK,75480,Tazlina CDP
02,AK,75930,Teller city
02,AK,76260,Tenakee Springs city
02,AK,76590,Tetlin CDP
02,AK,77140,Thorne Bay city
02,AK,77690,Togiak city
02,AK,77800,Tok CDP
02,AK,78240,Toksook Bay city
02,AK,78297,Tolsona CDP
02,AK,78350,Tonsina CDP
02,AK,78680,Trapper Creek CDP
02,AK,78790,Tuluksak CDP
02,AK,79120,Tuntutuliak CDP
02,AK,79230,Tununak CDP
02,AK,79780,Twin Hills CDP
02,AK,79830,Two Rivers CDP
02,AK,79890,Tyonek CDP
02,AK,80100,Ugashik CDP
02,AK,80660,Unalakleet city
02,AK,80770,Unalaska city
02,AK,81320,Upper Kalskag city
02,AK,81920,Utqiaġvik city
02,AK,82200,Valdez city
02,AK,82420,Venetie CDP
02,AK,82750,Wainwright city
02,AK,82860,Wales city
02,AK,83080,Wasilla city
02,AK,84000,Whale Pass city
02,AK,84070,White Mountain city
02,AK,84120,Whitestone CDP
02,AK,84200,Whitestone Logging Camp CDP
02,AK,84510,Whittier city
02,AK,85280,Willow CDP
02,AK,85290,Willow Creek CDP
02,AK,85610,Wiseman CDP
02,AK,85680,Womens Bay CDP
02,AK,86380,Wrangell city and borough
02,AK,86490,Yakutat CDP
04,AZ,00730,Aguila CDP
04,AZ,00870,Ajo CDP
04,AZ,00940,Ak Chin CDP
04,AZ,01090,Ak-Chin Village CDP
04,AZ,01170,Alamo Lake CDP
04,AZ,01560,Ali Chuk CDP
04,AZ,01570,Ali Chukson CDP
04,AZ,01620,Ali Molina CDP
04,AZ,01920,Alpine CDP
04,AZ,01990,Amado CDP
04,AZ,02270,Anegam CDP
04,AZ,02410,Antares CDP
04,AZ,02430,Anthem CDP
04,AZ,02830,Apache Junction city
04,AZ,03320,Arivaca CDP
04,AZ,03380,Arivaca Junction CDP
04,AZ,03530,Arizona City CDP
04,AZ,03915,Arizona Village CDP
04,AZ,04020,Arlington CDP
04,AZ,04440,Ash Fork CDP
04,AZ,04710,Avenue B and C CDP
04,AZ,04720,Avondale city
04,AZ,04880,Avra Valley CDP
04,AZ,04930,Aztec CDP
04,AZ,05140,Bagdad CDP
04,AZ,05450,Bear Flat CDP
04,AZ,05490,Beaver Dam CDP
04,AZ,05495,Beaver Valley CDP
04,AZ,05700,Bellemont CDP
04,AZ,05770,Benson city
04,AZ,05970,Beyerville CDP
04,AZ,06260,Bisbee city
04,AZ,06470,Bitter Springs CDP
04,AZ,06610,Black Canyon City CDP
04,AZ,06820,Blackwater CDP
04,AZ,06997,Blue Ridge CDP
04,AZ,07025,Bluewater CDP
04,AZ,07310,Bouse CDP
04,AZ,07380,Bowie CDP
04,AZ,07590,Brenda CDP
04,AZ,07915,Bryce CDP
04,AZ,07940,Buckeye city
04,AZ,08020,Buckshot CDP
04,AZ,08220,Bullhead City city
04,AZ,08535,Burnside CDP
04,AZ,08710,Bylas CDP
04,AZ,08920,Cactus Flats CDP
04,AZ,08990,Cactus Forest CDP
04,AZ,09340,Cameron CDP
04,AZ,09580,Campo Bonito CDP
04,AZ,09690,Camp Verde town
04,AZ,09900,Cane Beds CDP
04,AZ,10040,Canyon Day CDP
04,AZ,10180,Carefree town
04,AZ,10320,Carrizo CDP
04,AZ,10460,Casa Blanca CDP
04,AZ,10530,Casa Grande city
04,AZ,10670,Casas Adobes CDP
04,AZ,11160,Catalina CDP
04,AZ,11230,Catalina Foothills CDP
04,AZ,11300,Cave Creek town
04,AZ,11370,Cedar Creek CDP
04,AZ,11500,Centennial Park CDP
04,AZ,11580,Central CDP
04,AZ,11720,Central Heights-Midland City CDP
04,AZ,12000,Chandler city
04,AZ,12150,Charco CDP
04,AZ,12560,Chiawuli Tak CDP
04,AZ,12630,Chilchinbito CDP
04,AZ,12770,Chinle CDP
04,AZ,12840,Chino Valley town
04,AZ,12910,Chloride CDP
04,AZ,13140,Christopher Creek CDP
04,AZ,13190,Chuichu CDP
04,AZ,13400,Cibecue CDP
04,AZ,13470,Cibola CDP
04,AZ,13540,Cienega Springs CDP
04,AZ,13610,Circle City CDP
04,AZ,13820,Citrus Park CDP
04,AZ,13850,Clacks Canyon CDP
04,AZ,13890,Clarkdale town
04,AZ,13960,Claypool CDP
04,AZ,14030,Clay Springs CDP
04,AZ,14380,Clifton town
04,AZ,14870,Colorado City town
04,AZ,15080,Comobabi CDP
04,AZ,15150,Concho CDP
04,AZ,15220,Congress CDP
04,AZ,15500,Coolidge city
04,AZ,15600,Copper Hill CDP
04,AZ,15765,Cordes Lakes CDP
04,AZ,15850,Cornfields CDP
04,AZ,15920,Cornville CDP
04,AZ,16030,Corona de Tucson CDP
04,AZ,16360,Cottonwood CDP
04,AZ,16410,Cottonwood city
04,AZ,16830,Cowlic CDP
04,AZ,17460,Crozier CDP
04,AZ,17500,Crystal Beach CDP
04,AZ,17810,Cutter CDP
04,AZ,18160,Dateland CDP
04,AZ,18448,Deer Creek CDP
04,AZ,18490,Del Muerto CDP
04,AZ,18580,Dennehotso CDP
04,AZ,18740,Desert Hills CDP
04,AZ,19145,Dewey-Humboldt town
04,AZ,19280,Dilkon CDP
04,AZ,19630,Dolan Springs CDP
04,AZ,19740,Doney Park CDP
04,AZ,19790,Donovan Estates CDP
04,AZ,20050,Douglas city
04,AZ,20330,Dragoon CDP
04,AZ,20540,Drexel Heights CDP
04,AZ,20560,Dripping Springs CDP
04,AZ,20570,Drysdale CDP
04,AZ,20680,Dudleyville CDP
04,AZ,20750,Duncan town
04,AZ,20960,Eagar town
04,AZ,21310,East Fork CDP
04,AZ,21410,East Globe CDP
04,AZ,21545,East Verde Estates CDP
04,AZ,21800,Ehrenberg CDP
04,AZ,21900,El Capitan CDP
04,AZ,21980,Elephant Head CDP
04,AZ,22080,Elfrida CDP
04,AZ,22150,Elgin CDP
04,AZ,22220,El Mirage city
04,AZ,22360,Eloy city
04,AZ,22400,El Prado Estates CDP
04,AZ,23512,First Mesa CDP
04,AZ,23620,Flagstaff city
04,AZ,23760,Florence town
04,AZ,23955,Flowing Springs CDP
04,AZ,23960,Flowing Wells CDP
04,AZ,24100,Forest Lakes CDP
04,AZ,24250,Fort Apache CDP
04,AZ,24460,Fort Defiance CDP
04,AZ,24895,Fort Mohave CDP
04,AZ,24950,Fort Thomas CDP
04,AZ,25030,Fortuna Foothills CDP
04,AZ,25045,Fort Valley CDP
04,AZ,25300,Fountain Hills town
04,AZ,25650,Franklin CDP
04,AZ,25720,Fredonia town
04,AZ,25735,Freedom Acres CDP
04,AZ,26070,Gadsden CDP
04,AZ,26210,Ganado CDP
04,AZ,26780,Geronimo Estates CDP
04,AZ,27050,Gila Bend town
04,AZ,27260,Gila Crossing CDP
04,AZ,27400,Gilbert town
04,AZ,27540,Gisela CDP
04,AZ,27820,Glendale city
04,AZ,28030,Globe city
04,AZ,28140,Gold Canyon CDP
04,AZ,28190,Golden Shores CDP
04,AZ,28195,Golden Valley CDP
04,AZ,28380,Goodyear city
04,AZ,28465,Goodyear Village CDP
04,AZ,28981,Grand Canyon Village CDP
04,AZ,28985,Grand Canyon West CDP
04,AZ,29430,Greasewood CDP
04,AZ,29603,Greenehaven CDP
04,AZ,29710,Green Valley CDP
04,AZ,29850,Greer CDP
04,AZ,30270,Guadalupe town
04,AZ,30550,Gu Oidak CDP
04,AZ,30830,Hackberry CDP
04,AZ,30840,Haigler Creek CDP
04,AZ,30850,Haivana Nakya CDP
04,AZ,31182,Hard Rock CDP
04,AZ,32020,Hayden town
04,AZ,32310,Heber-Overgaard CDP
04,AZ,33280,Holbrook city
04,AZ,33440,Hondah CDP
04,AZ,33945,Hotevilla-Bacavi CDP
04,AZ,33980,Houck CDP
04,AZ,34120,Huachuca City town
04,AZ,34700,Hunter Creek CDP
04,AZ,34980,Icehouse Canyon CDP
04,AZ,35310,Indian Wells CDP
04,AZ,36010,Jakes Corner CDP
04,AZ,36150,Jeddito CDP
04,AZ,36290,Jerome town
04,AZ,36430,Joseph City CDP
04,AZ,36440,J-Six Ranchettes CDP
04,AZ,36475,Kachina Village CDP
04,AZ,36500,Kaibab CDP
04,AZ,36535,Kaibab Estates West CDP
04,AZ,36640,Kaibito CDP
04,AZ,36780,Kaka CDP
04,AZ,36920,Katherine CDP
04,AZ,36990,Kayenta CDP
04,AZ,37130,Keams Canyon CDP
04,AZ,37200,Kearny town
04,AZ,37620,Kingman city
04,AZ,37935,Kino Springs CDP
04,AZ,38250,Klagetoh CDP
04,AZ,38290,Kleindale CDP
04,AZ,38530,Kohatk CDP
04,AZ,38600,Kohls Ranch CDP
04,AZ,38655,Komatke CDP
04,AZ,38950,Ko Vaya CDP
04,AZ,39100,Kykotsmovi Village CDP
04,AZ,39370,Lake Havasu City city
04,AZ,39720,Lake Montezuma CDP
04,AZ,39790,Lake of the Woods CDP
04,AZ,40160,La Paz Valley CDP
04,AZ,40400,Lazy Y U CDP
04,AZ,40415,LeChee CDP
04,AZ,40630,Leupp CDP
04,AZ,41085,Linden CDP
04,AZ,41330,Litchfield Park city
04,AZ,41470,Littlefield CDP
04,AZ,42460,Lower Santan Village CDP
04,AZ,42590,Low Mountain CDP
04,AZ,42660,Lukachukai CDP
04,AZ,42940,Lupton CDP
04,AZ,43150,McConnico CDP
04,AZ,43430,McNary CDP
04,AZ,43570,McNeal CDP
04,AZ,43920,Maish Vaya CDP
04,AZ,43990,Mammoth town
04,AZ,44200,Many Farms CDP
04,AZ,44270,Marana town
04,AZ,44410,Maricopa city
04,AZ,44450,Maricopa Colony CDP
04,AZ,44830,Martinez Lake CDP
04,AZ,45180,Mayer CDP
04,AZ,45275,Mead Ranch CDP
04,AZ,45285,Meadview CDP
04,AZ,46000,Mesa city
04,AZ,46005,Mesa del Caballo CDP
04,AZ,46070,Mescal CDP
04,AZ,46087,Mesquite Creek CDP
04,AZ,46350,Miami town
04,AZ,46840,Miracle Valley CDP
04,AZ,47190,Moccasin CDP
04,AZ,47330,Moenkopi CDP
04,AZ,47400,Mohave Valley CDP
04,AZ,47495,Mojave Ranch Estates CDP
04,AZ,47610,Morenci CDP
04,AZ,47680,Mormon Lake CDP
04,AZ,47750,Morristown CDP
04,AZ,47820,Mountainaire CDP
04,AZ,47925,Mountain View Ranches CDP
04,AZ,48170,Munds Park CDP
04,AZ,48310,Naco CDP
04,AZ,49010,Nazlini CDP
04,AZ,49100,Nelson CDP
04,AZ,49270,New Kingman-Butler CDP
04,AZ,49360,New River CDP
04,AZ,49640,Nogales city
04,AZ,49710,Nolic CDP
04,AZ,50000,North Fork CDP
04,AZ,50340,Nutrioso CDP
04,AZ,50362,Oak Creek Canyon CDP
04,AZ,50480,Oak Springs CDP
04,AZ,50620,Oatman CDP
04,AZ,51142,Oljato-Monument Valley CDP
04,AZ,51180,Oracle CDP
04,AZ,51465,Orange Grove Mobile Manor CDP
04,AZ,51600,Oro Valley town
04,AZ,51775,Oxbow Estates CDP
04,AZ,51800,Padre Ranchitos CDP
04,AZ,51810,Page city
04,AZ,52230,Palominas CDP
04,AZ,52930,Paradise Valley town
04,AZ,53070,Parker town
04,AZ,53210,Parker Strip CDP
04,AZ,53350,Parks CDP
04,AZ,53490,Patagonia town
04,AZ,53560,Paulden CDP
04,AZ,53700,Payson town
04,AZ,53770,Peach Springs CDP
04,AZ,53910,Peeples Valley CDP
04,AZ,54050,Peoria city
04,AZ,54190,Peridot CDP
04,AZ,55000,Phoenix city
04,AZ,55210,Picacho CDP
04,AZ,55300,Picture Rocks CDP
04,AZ,55560,Pima town
04,AZ,55630,Pinal CDP
04,AZ,55700,Pine CDP
04,AZ,55840,Pinedale CDP
04,AZ,55845,Pine Lake CDP
04,AZ,55880,Pinetop Country Club CDP
04,AZ,55980,Pinetop-Lakeside town
04,AZ,55983,Pinion Pines CDP
04,AZ,56120,Pinon CDP
04,AZ,56400,Pirtleville CDP
04,AZ,56470,Pisinemo CDP
04,AZ,57170,Poston CDP
04,AZ,57380,Prescott city
04,AZ,57450,Prescott Valley town
04,AZ,58010,Quartzsite town
04,AZ,58150,Queen Creek town
04,AZ,58290,Queen Valley CDP
04,AZ,58620,Rainbow City CDP
04,AZ,58870,Rancho Mesa Verde CDP
04,AZ,59372,Red Lake CDP
04,AZ,59550,Red Mesa CDP
04,AZ,59690,Red Rock CDP (Apache County)
04,AZ,59760,Red Rock CDP (Pinal County)
04,AZ,59900,Rillito CDP
04,AZ,60120,Rincon Valley CDP
04,AZ,60180,Rio Rico CDP
04,AZ,60250,Rio Verde CDP
04,AZ,60770,Rock House CDP
04,AZ,60880,Rock Point CDP
04,AZ,61300,Roosevelt CDP
04,AZ,61302,Roosevelt Estates CDP
04,AZ,61370,Rough Rock CDP
04,AZ,61440,Round Rock CDP
04,AZ,61448,Round Valley CDP
04,AZ,61690,Rye CDP
04,AZ,61715,Sacate Village CDP
04,AZ,61720,Sacaton CDP
04,AZ,61800,Sacaton Flats Village CDP
04,AZ,61940,Saddlebrooke CDP
04,AZ,62000,Safford city
04,AZ,62140,Sahuarita town
04,AZ,62280,St. David CDP
04,AZ,62350,St. Johns city
04,AZ,62362,St. Johns CDP
04,AZ,62420,St. Michaels CDP
04,AZ,62700,Salome CDP
04,AZ,62910,San Carlos CDP
04,AZ,63050,Sanders CDP
04,AZ,63260,San Jose CDP
04,AZ,63470,San Luis city
04,AZ,63540,San Manuel CDP
04,AZ,63610,San Miguel CDP
04,AZ,63820,San Simon CDP
04,AZ,63960,Santa Cruz CDP
04,AZ,64210,San Tan Valley CDP
04,AZ,64310,Santa Rosa CDP
04,AZ,64590,Sawmill CDP
04,AZ,64650,Scenic CDP
04,AZ,65000,Scottsdale city
04,AZ,65167,Seba Dalkai CDP
04,AZ,65280,Second Mesa CDP
04,AZ,65350,Sedona city
04,AZ,65400,Sehili CDP
04,AZ,65420,Seligman CDP
04,AZ,65490,Sells CDP
04,AZ,65780,Seven Mile CDP
04,AZ,66190,Shongopovi CDP
04,AZ,66260,Shonto CDP
04,AZ,66470,Show Low city
04,AZ,66540,Shumway CDP
04,AZ,66820,Sierra Vista city
04,AZ,66845,Sierra Vista Southeast CDP
04,AZ,67295,Six Shooter Canyon CDP
04,AZ,67800,Snowflake town
04,AZ,67920,So-Hi CDP
04,AZ,68010,Solomon CDP
04,AZ,68080,Somerton city
04,AZ,68220,Sonoita CDP
04,AZ,68670,South Komelik CDP
04,AZ,68850,South Tucson city
04,AZ,68990,Springerville town
04,AZ,69060,Spring Valley CDP
04,AZ,69130,Stanfield CDP
04,AZ,69480,Star Valley town
04,AZ,69585,Steamboat CDP
04,AZ,69872,Stotonic Village CDP
04,AZ,70040,Strawberry CDP
04,AZ,70175,Summerhaven CDP
04,AZ,70240,Summit CDP
04,AZ,70320,Sun City CDP
04,AZ,70355,Sun City West CDP
04,AZ,70460,Sunizona CDP
04,AZ,70530,Sun Lakes CDP
04,AZ,71020,Sunsites CDP
04,AZ,71160,Sun Valley CDP
04,AZ,71220,Sunwest CDP
04,AZ,71230,Supai CDP
04,AZ,71300,Superior town
04,AZ,71510,Surprise city
04,AZ,71642,Sweet Water Village CDP
04,AZ,71650,Swift Trail Junction CDP
04,AZ,71790,Tacna CDP
04,AZ,72000,Tanque Verde CDP
04,AZ,72280,Tat Momoli CDP
04,AZ,72420,Taylor town
04,AZ,72560,Teec Nos Pos CDP
04,AZ,72630,Tees Toh CDP
04,AZ,73000,Tempe city
04,AZ,73420,Thatcher town
04,AZ,73490,Theba CDP
04,AZ,73700,Three Points CDP
04,AZ,73890,Timberline-Fernwood CDP
04,AZ,74120,Tolani Lake CDP
04,AZ,74190,Tolleson city
04,AZ,74400,Tombstone city
04,AZ,74470,Tonalea CDP
04,AZ,74540,Tonopah CDP
04,AZ,74610,Tonto Basin CDP
04,AZ,74665,Tonto Village CDP
04,AZ,74680,Topawa CDP
04,AZ,74750,Topock CDP
04,AZ,74820,Top-of-the-World CDP
04,AZ,75310,Toyei CDP
04,AZ,75590,Truxton CDP
04,AZ,75660,Tsaile CDP
04,AZ,75940,Tubac CDP
04,AZ,76010,Tuba City CDP
04,AZ,77000,Tucson city
04,AZ,77035,Tucson Estates CDP
04,AZ,77179,Tucson Mountains CDP
04,AZ,77367,Tumacacori-Carmen CDP
04,AZ,77415,Turkey Creek CDP
04,AZ,77490,Tusayan town
04,AZ,78300,Upper Santan Village CDP
04,AZ,78400,Utting CDP
04,AZ,78540,Vail CDP
04,AZ,78680,Vaiva Vo CDP
04,AZ,78760,Valencia West CDP
04,AZ,78820,Valentine CDP
04,AZ,78855,Valle CDP
04,AZ,78865,Valle Vista CDP
04,AZ,79590,Ventana CDP
04,AZ,79830,Verde Village CDP
04,AZ,79870,Vernon CDP
04,AZ,79940,Vicksburg CDP
04,AZ,80095,Village of Oak Creek (Big Park) CDP
04,AZ,80380,Wagon Wheel CDP
04,AZ,80430,Wahak Hotrontk CDP
04,AZ,80790,Wall Lane CDP
04,AZ,80825,Walnut Creek CDP
04,AZ,81175,Washington Park CDP
04,AZ,81480,Wellton town
04,AZ,81490,Wellton Hills CDP
04,AZ,81550,Wenden CDP
04,AZ,82060,Wet Camp Village CDP
04,AZ,82120,Wheatfields CDP
04,AZ,82156,Whetstone CDP
04,AZ,82270,Whispering Pines CDP
04,AZ,82390,Whitecone CDP
04,AZ,82425,White Hills CDP
04,AZ,82450,White Mountain Lake CDP
04,AZ,82530,Whiteriver CDP
04,AZ,82670,Why CDP
04,AZ,82740,Wickenburg town
04,AZ,82810,Wide Ruins CDP
04,AZ,82880,Wikieup CDP
04,AZ,82950,Wilhoit CDP
04,AZ,83090,Willcox city
04,AZ,83160,Williams city
04,AZ,83388,Williamson CDP
04,AZ,83475,Willow Canyon CDP
04,AZ,83570,Willow Valley CDP
04,AZ,83720,Window Rock CDP
04,AZ,83790,Winkelman town
04,AZ,83930,Winslow city
04,AZ,83960,Winslow West CDP
04,AZ,84000,Wintersburg CDP
04,AZ,84140,Wittmann CDP
04,AZ,84350,Woodruff CDP
04,AZ,84980,Yarnell CDP
04,AZ,85260,York CDP
04,AZ,85330,Young CDP
04,AZ,85400,Youngtown town
04,AZ,85470,Yucca CDP
04,AZ,85540,Yuma city
04,AZ,85680,Yuma Proving Ground CDP
05,AR,00190,Acorn CDP
05,AR,00250,Adona city
05,AR,00580,Alexander city
05,AR,00700,Alicia town
05,AR,00730,Alix CDP
05,AR,00820,Alleene CDP
05,AR,00940,Allport town
05,AR,00970,Alma city
05,AR,01030,Almyra town
05,AR,01060,Alpena town
05,AR,01090,Alpine CDP
05,AR,01150,Altheimer city
05,AR,01210,Altus city
05,AR,01270,Amagon town
05,AR,01360,Amity city
05,AR,01457,Anthonyville town
05,AR,01540,Antoine town
05,AR,01630,Aplin CDP
05,AR,01660,Appleton CDP
05,AR,01870,Arkadelphia city
05,AR,01990,Arkansas City city
05,AR,02230,Armorel CDP
05,AR,02380,Ashdown city
05,AR,02470,Ash Flat city
05,AR,02590,Atkins city
05,AR,02680,Aubrey town
05,AR,02740,Augusta city
05,AR,02860,Austin city
05,AR,03010,Avilla CDP
05,AR,03040,Avoca town
05,AR,03280,Bald Knob city
05,AR,03430,Banks town
05,AR,03640,Barling city
05,AR,03940,Bassett town
05,AR,03970,Batavia CDP
05,AR,04030,Batesville city
05,AR,04090,Bauxite town
05,AR,04180,Bay city
05,AR,04420,Bearden city
05,AR,04540,Beaver town
05,AR,04600,Beebe city
05,AR,04630,Bee Branch CDP
05,AR,04720,Beedeville town
05,AR,04750,Beirne CDP
05,AR,04840,Bella Vista city
05,AR,04900,Bellefonte town
05,AR,04960,Belleville city
05,AR,05260,Ben Lomond town
05,AR,05290,Benton city
05,AR,05320,Bentonville city
05,AR,05440,Bergman town
05,AR,05560,Berryville city
05,AR,05770,Bethesda CDP
05,AR,05920,Bigelow town
05,AR,05980,Big Flat town
05,AR,06040,Biggers town
05,AR,06340,Birdsong town
05,AR,06460,Bismarck CDP
05,AR,06610,Black Oak town
05,AR,06700,Black Rock city
05,AR,06730,Black Springs town
05,AR,07030,Blevins city
05,AR,07150,Blue Eye town
05,AR,07210,Blue Mountain town
05,AR,07270,Bluff City town
05,AR,07330,Blytheville city
05,AR,07420,Board Camp CDP
05,AR,07450,Bodcaw town
05,AR,07510,Boles CDP
05,AR,07540,Bonanza city
05,AR,07630,Bono city
05,AR,07720,Booneville city
05,AR,08020,Bowman CDP
05,AR,08260,Bradford city
05,AR,08290,Bradley city
05,AR,08440,Branch city
05,AR,08665,Briarcliff city
05,AR,08950,Brinkley city
05,AR,09100,Brookland city
05,AR,09460,Bryant city
05,AR,09550,Buckner city
05,AR,09700,Buffalo City CDP
05,AR,09790,Bull Shoals city
05,AR,09880,Burdette town
05,AR,10300,Cabot city
05,AR,10330,Caddo Gap CDP
05,AR,10360,Caddo Valley town
05,AR,10450,Caldwell town
05,AR,10480,Cale town
05,AR,10570,Calico Rock city
05,AR,10600,Calion city
05,AR,10720,Camden city
05,AR,10780,Cammack Village city
05,AR,10900,Campbell Station city
05,AR,11080,Canehill CDP
05,AR,11410,Caraway city
05,AR,11500,Carlisle city
05,AR,11830,Carthage city
05,AR,11890,Casa town
05,AR,11920,Cash town
05,AR,12190,Caulksville town
05,AR,12280,Cave City city
05,AR,12340,Cave Springs city
05,AR,12520,Cedarville city
05,AR,12700,Center Point CDP
05,AR,12790,Center Ridge CDP
05,AR,12820,Centerton city
05,AR,12940,Centerville CDP
05,AR,13120,Central City town
05,AR,13300,Charleston city
05,AR,13420,Cherokee City CDP
05,AR,13450,Cherokee Village city
05,AR,13540,Cherry Valley city
05,AR,13570,Chester town
05,AR,13750,Chidester city
05,AR,13960,Cincinnati CDP
05,AR,13990,Clarendon city
05,AR,14050,Clarkedale city
05,AR,14140,Clarksville city
05,AR,14260,Clinton city
05,AR,14500,Coal Hill city
05,AR,14860,College Station CDP
05,AR,14920,Collins CDP
05,AR,14950,Colt city
05,AR,15100,Concord town
05,AR,15190,Conway city
05,AR,15310,Corinth town
05,AR,15460,Corning city
05,AR,15490,Cotter city
05,AR,15550,Cotton Plant city
05,AR,15700,Cove town
05,AR,15790,Coy town
05,AR,15940,Crawfordsville town
05,AR,16240,Crossett city
05,AR,16690,Crystal Springs CDP
05,AR,16930,Cushman city
05,AR,17140,Daisy town
05,AR,17290,Damascus town
05,AR,17320,Danville city
05,AR,17380,Dardanelle city
05,AR,17410,Datto town
05,AR,17740,Decatur city
05,AR,17860,Deer CDP
05,AR,18010,Delaplaine town
05,AR,18100,Delight city
05,AR,18160,Dell town
05,AR,18340,Dennard CDP
05,AR,18370,Denning town
05,AR,18490,De Queen city
05,AR,18520,Dermott city
05,AR,18550,Des Arc city
05,AR,18580,Desha CDP
05,AR,18640,De Valls Bluff city
05,AR,18790,DeWitt city
05,AR,18850,Diamond City city
05,AR,18940,Diaz city
05,AR,18970,Dierks city
05,AR,19450,Donaldson town
05,AR,19540,Dora CDP
05,AR,19600,Dover city
05,AR,19720,Drasco CDP
05,AR,19990,Dumas city
05,AR,20200,Dyer city
05,AR,20230,Dyess town
05,AR,20320,Earle city
05,AR,20440,East Camden town
05,AR,20470,East End CDP
05,AR,20800,Edgemont CDP
05,AR,20830,Edmondson town
05,AR,20920,Egypt town
05,AR,20950,Elaine city
05,AR,21070,El Dorado city
05,AR,21190,Elkins city
05,AR,21430,Elm Springs city
05,AR,21520,El Paso CDP
05,AR,21580,Emerson town
05,AR,21610,Emmet city
05,AR,21730,England city
05,AR,21820,Enola town
05,AR,22120,Etowah town
05,AR,22180,Eudora city
05,AR,22240,Eureka Springs city
05,AR,22300,Evansville CDP
05,AR,22360,Evening Shade city
05,AR,22450,Everton town
05,AR,22660,Fairfield Bay city
05,AR,22720,Fair Oaks CDP
05,AR,23140,Fargo town
05,AR,23170,Farmington city
05,AR,23290,Fayetteville city
05,AR,23320,Felsenthal town
05,AR,23680,Fifty-Six city
05,AR,23800,Fisher city
05,AR,24010,Flippin city
05,AR,24070,Floral CDP
05,AR,24130,Floyd CDP
05,AR,24220,Fordyce city
05,AR,24250,Foreman city
05,AR,24430,Forrest City city
05,AR,24550,Fort Smith city
05,AR,24640,Fouke city
05,AR,24670,Fountain Hill town
05,AR,24700,Fountain Lake town
05,AR,24760,Fourche town
05,AR,24910,Fox CDP
05,AR,25030,Franklin town
05,AR,25060,Fredonia (Biscoe) town
05,AR,25180,Friendship town
05,AR,25360,Fulton town
05,AR,25630,Gamaliel CDP
05,AR,25750,Garfield town
05,AR,25780,Garland town
05,AR,25900,Garner town
05,AR,26050,Gassville city
05,AR,26110,Gateway town
05,AR,26260,Genoa CDP
05,AR,26290,Gentry city
05,AR,26440,Georgetown town
05,AR,26710,Gibson CDP
05,AR,26800,Gilbert town
05,AR,26980,Gillett city
05,AR,27010,Gillham town
05,AR,27040,Gilmore city
05,AR,27310,Glenwood city
05,AR,27610,Goodwin CDP
05,AR,27670,Goshen town
05,AR,27700,Gosnell city
05,AR,27730,Gould city
05,AR,27790,Grady city
05,AR,27970,Grannis city
05,AR,28360,Gravette city
05,AR,28510,Greenbrier city
05,AR,28600,Green Forest city
05,AR,28660,Greenland city
05,AR,28720,Greenway city
05,AR,28780,Greenwood city
05,AR,28810,Greers Ferry city
05,AR,28840,Gregory CDP
05,AR,28990,Griffithville town
05,AR,29020,Grubbs city
05,AR,29080,Guion town
05,AR,29140,Gum Springs town
05,AR,29200,Gurdon city
05,AR,29230,Guy city
05,AR,29290,Hackett city
05,AR,29320,Hagarville CDP
05,AR,29380,Halley CDP
05,AR,29500,Hamburg city
05,AR,29650,Hampton city
05,AR,29920,Hardy city
05,AR,30310,Harrell town
05,AR,30400,Harrisburg city
05,AR,30460,Harrison city
05,AR,30490,Hartford city
05,AR,30520,Hartman city
05,AR,30640,Haskell city
05,AR,30700,Hatfield town
05,AR,30730,Hattieville CDP
05,AR,30790,Havana city
05,AR,30880,Haynes town
05,AR,30940,Hazen city
05,AR,31090,Heber Springs city
05,AR,31150,Hector town
05,AR,31190,Helena-West Helena city
05,AR,31270,Henderson CDP
05,AR,31390,Hensley CDP
05,AR,31540,Hermitage city
05,AR,31900,Hickory Ridge city
05,AR,32080,Higden town
05,AR,32140,Higginson town
05,AR,32200,Highfill town
05,AR,32257,Highland city
05,AR,32470,Hindsville town
05,AR,32650,Holiday Island city
05,AR,32710,Holland city
